Total Exports|Annual Data,,,,,,,,,
Data Row Count,17773,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Senegal,8435.00,119731.00,10600.00,16300.00,38000.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Serbia,70228.00,12723.00,51196.00,231748.00,39558.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Seychelles,0.00,0.00,13515.00,0.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Sierra Leone,0.00,2900.00,3350.00,12788.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Singapore,10783282.00,22354766.00,17214896.00,8072914.00,10329661.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Sint Maarten,77693.00,25222.00,73885.00,31573.00,132419.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Slovakia,771021.00,797966.00,1285223.00,566050.00,531563.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Slovenia,1576896.00,1193621.00,2880688.00,2496018.00,1850284.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Somalia,153500.00,120300.00,133050.00,16500.00,58650.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",South Africa,2257185.00,3321536.00,2994648.00,2622142.00,1930128.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",South Korea,27635303.00,26423198.00,17511807.00,18650057.00,19670608.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",South Sudan,0.00,0.00,0.00,0.00,4660.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Spain,3412170.00,4136711.00,6397884.00,4698652.00,9799635.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Sri Lanka,1831859.00,2538582.00,2047382.00,1899938.00,1772234.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Sudan,22000.00,0.00,0.00,0.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Suriname,174958.00,221489.00,261011.00,239505.00,183040.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Sweden,2444745.00,2780323.00,2951081.00,3901886.00,4007018.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Switzerland,2271038.00,1496644.00,2079521.00,11990466.00,9664378.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",São Tomé and Príncipe,0.00,0.00,29064.00,0.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Taiwan,12253131.00,11620179.00,10057184.00,8116543.00,6217345.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Tanzania,23598.00,19904.00,0.00,369954.00,15459.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Thailand,12784902.00,10064423.00,12194045.00,14086414.00,12417957.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Timor-Leste,250000.00,10439.00,0.00,0.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Togo,56210.00,0.00,0.00,7500.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Trinidad and Tobago,1092741.00,933902.00,1274318.00,1195178.00,1100472.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Tunisia,119781.00,14610.00,41544.00,115251.00,64259.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Turkey,3197246.00,3648977.00,4825116.00,5704140.00,3616619.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Turkmenistan,0.00,20492.00,106469.00,42294.00,241549.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Turks and Caicos Islands,28737.00,19183.00,34040.00,68287.00,118366.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Uganda,21580.00,4110.00,4747.00,165448.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Ukraine,308237.00,331278.00,2380536.00,1813036.00,2330101.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",United Arab Emirates,4409310.00,5461188.00,11393997.00,9764646.00,11797114.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",United Kingdom,60027311.00,52071038.00,36728285.00,30375702.00,32009243.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Uruguay,431150.00,1728943.00,1143095.00,998341.00,896464.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Uzbekistan,0.00,5005.00,0.00,4000.00,10378.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Venezuela,586974.00,1004432.00,4814427.00,2368755.00,1159702.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Vietnam,15413154.00,13453297.00,16996863.00,15391774.00,19107627.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Yemen,0.00,8420.00,17309.00,13836.00,4951.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Zambia,4739.00,6607.00,3000.00,2876.00,0.00,0.00
FAS Value,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES SUITABLE FOR INDUSTRIAL USE",Zimbabwe,7200.00,151633.00,0.00,3150.00,544618.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Algeria,0.00,0.00,0.00,20340.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Anguilla,14954.00,32443.00,67837.00,9994.00,6904.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Antigua and Barbuda,33688.00,21651.00,93919.00,31729.00,103562.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Argentina,1034618.00,628821.00,614669.00,1050199.00,744943.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Aruba,6488.00,46066.00,7716.00,18470.00,29215.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Australia,2950964.00,1184003.00,701758.00,839556.00,1242003.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Austria,217523.00,420823.00,511866.00,318428.00,56922.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bahamas,161782.00,236223.00,553944.00,432597.00,375983.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bahrain,0.00,23691.00,17986.00,0.00,35044.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bangladesh,349771.00,258349.00,1396533.00,521007.00,593074.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Barbados,77374.00,125120.00,181513.00,150121.00,306268.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Belgium,4491867.00,5346396.00,4440944.00,3054827.00,2694912.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Belize,0.00,63000.00,16320.00,0.00,29924.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bermuda,16388.00,4361.00,25084.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bolivia,58460.00,45003.00,25875.00,21154.00,36212.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Brazil,2011901.00,1635366.00,1268442.00,1081567.00,1988264.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,British Virgin Islands,30421.00,19191.00,28779.00,22884.00,26082.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Brunei,0.00,0.00,2691.00,2691.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Bulgaria,30552.00,84104.00,57445.00,2617.00,28579.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Cambodia,211099.00,285512.00,173090.00,775280.00,1200839.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Cameroon,42200.00,17300.00,12000.00,118429.00,224017.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Canada,43956084.00,45450821.00,44746203.00,37702434.00,36045325.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Cayman Islands,76457.00,57697.00,65300.00,54581.00,101690.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Chile,3197754.00,4934524.00,4809203.00,4165667.00,3624218.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,China,11114984.00,10272797.00,12027598.00,8289092.00,9976476.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Colombia,8229161.00,10281681.00,14661823.00,9417200.00,7442636.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Costa Rica,1675057.00,1085348.00,1866877.00,2018566.00,1128017.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Croatia,20633.00,73688.00,3384.00,0.00,10158.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Curaçao,43125.00,45347.00,94455.00,52713.00,14239.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Czechia (Czech Republic),445903.00,321114.00,106028.00,522305.00,552158.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Côte d`Ivoire,0.00,0.00,30000.00,7000.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Denmark,370890.00,1037842.00,1535116.00,958471.00,1316548.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Djibouti,8346.00,0.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Dominica,4560.00,106811.00,74808.00,3218.00,10724.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Dominican Republic,36477893.00,51405540.00,59933671.00,61486679.00,51441219.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Ecuador,422533.00,269748.00,460629.00,483029.00,147299.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Egypt,25128.00,32264.00,16601.00,12975.00,33662.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,El Salvador,36841066.00,49007347.00,47513434.00,37747325.00,42622533.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Estonia,755631.00,24198.00,5796.00,34004.00,16748.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Ethiopia,0.00,23695.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Fiji,0.00,0.00,0.00,4922.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Finland,12349.00,10979.00,132302.00,35323.00,98489.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,France,3636070.00,3605476.00,3607595.00,2281733.00,3008442.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,French Guiana,0.00,11825.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Gabon,0.00,0.00,0.00,0.00,11282.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Georgia,0.00,0.00,0.00,0.00,6906.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Germany,1619417.00,1988301.00,1644598.00,1309906.00,2087217.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Ghana,0.00,31708.00,0.00,0.00,72261.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Greece,5409.00,31233.00,23413.00,6605.00,61067.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Grenada,10037.00,11749.00,36485.00,22033.00,37379.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Guadeloupe,0.00,0.00,9304.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Guatemala,63656497.00,76370521.00,87625331.00,86660943.00,59048085.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Guyana,30636.00,54313.00,69026.00,85087.00,67641.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Haiti,8756794.00,16930793.00,11012798.00,6715689.00,2480531.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Honduras,68563963.00,88417770.00,97814094.00,56577514.00,45057769.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Hong Kong,1893026.00,2805643.00,3655547.00,3008437.00,3908863.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Hungary,1035996.00,744162.00,260676.00,247493.00,151272.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Iceland,12524.00,30039.00,43065.00,13079.00,12345.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,India,599922.00,1040994.00,844986.00,722569.00,782036.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Indonesia,892972.00,1219897.00,1602866.00,817890.00,1081481.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Iraq,16376.00,61779.00,54435.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Ireland,4013474.00,3875898.00,3741126.00,2423260.00,2885279.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Israel,2514655.00,2036013.00,536327.00,539312.00,703441.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Italy,1606808.00,2456156.00,3020718.00,2413374.00,1329929.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Jamaica,81376.00,260203.00,482253.00,218606.00,386919.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Japan,3634984.00,3217500.00,2990456.00,3074835.00,2355006.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Jordan,83628.00,18200.00,55392.00,395902.00,1490376.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Kenya,0.00,14554.00,10000.00,23680.00,6000.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Kuwait,227618.00,168435.00,8945789.00,70258.00,3213.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Laos,3267.00,0.00,15071.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Latvia,1128452.00,1279970.00,1962386.00,944187.00,1289013.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Lebanon,16000.00,31451.00,101014.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Lesotho,0.00,0.00,0.00,97343.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Libya,5000.00,0.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Liechtenstein,0.00,3264.00,6528.00,9792.00,3563.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Lithuania,187561.00,458792.00,309442.00,493266.00,237572.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Luxembourg,0.00,0.00,0.00,50700.00,43422.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Macau,2598.00,10302.00,31896.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Madagascar,102801.00,187948.00,2614.00,0.00,126962.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Malaysia,2224121.00,3610106.00,3691603.00,750796.00,2861857.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Malta,73155.00,8784.00,0.00,4961.00,8399.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Martinique,20171.00,0.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Mauritius,0.00,49507.00,0.00,0.00,16362.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Mexico,248215965.00,315667479.00,345880491.00,296450742.00,260792686.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Micronesia,0.00,0.00,3477.00,9599.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Montenegro,0.00,0.00,0.00,0.00,8294.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Morocco,4048.00,30150.00,5948.00,0.00,28613.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Myanmar (Burma),266493.00,122964.00,79994.00,39026.00,44587.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Netherlands,5397191.00,5933145.00,4328127.00,5313018.00,4216836.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,New Zealand,231044.00,378519.00,239608.00,204371.00,126853.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Nicaragua,51093750.00,63820164.00,78142895.00,77776988.00,68612496.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Nigeria,9500.00,0.00,3672.00,55045.00,42649.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,North Macedonia,4665.00,0.00,0.00,122198.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Norway,17997.00,27785.00,45245.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Oman,3904.00,0.00,4956.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Pakistan,46955.00,166159.00,86593.00,93632.00,13169.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Panama,378169.00,752121.00,549411.00,239859.00,308883.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Paraguay,618544.00,378209.00,611440.00,611208.00,349532.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Peru,910379.00,1181165.00,890205.00,578765.00,588168.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Philippines,580624.00,1476413.00,2032714.00,1304524.00,1096777.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Poland,1110012.00,377835.00,892652.00,602024.00,439586.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Portugal,168732.00,374341.00,536684.00,268142.00,292452.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Qatar,157669.00,199181.00,179696.00,113180.00,190213.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Romania,0.00,97675.00,40228.00,6463.00,18180.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Russia,713561.00,618092.00,416522.00,425991.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Saint Kitts and Nevis,22740.00,5622.00,48706.00,46224.00,35559.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Saint Lucia,31298.00,43805.00,68062.00,144834.00,32264.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Saint Vincent and the Grenadines,0.00,4560.00,5411.00,21318.00,5990.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Samoa,3394.00,13328.00,15748.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Saudi Arabia,6321842.00,9401584.00,9870417.00,9269646.00,5990610.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Senegal,0.00,14000.00,26000.00,32183.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Sierra Leone,0.00,0.00,0.00,0.00,3881.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Singapore,331564.00,404106.00,283929.00,325993.00,413310.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Sint Maarten,11965.00,34706.00,9924.00,38969.00,53424.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Slovakia,0.00,0.00,14960.00,47337.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Slovenia,0.00,6408.00,20767.00,7828.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,South Africa,212970.00,199539.00,442730.00,60316.00,38311.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,South Korea,751615.00,972454.00,1732514.00,1532932.00,1626718.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Spain,623827.00,506386.00,1020742.00,1026958.00,1243654.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Sri Lanka,2104835.00,2395363.00,1535469.00,718076.00,638276.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Suriname,35573.00,73289.00,65847.00,11040.00,4698.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Svalbard and Jan Mayen,68133.00,0.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Sweden,103732.00,281629.00,294363.00,286470.00,69150.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Switzerland,300825.00,588445.00,235541.00,103566.00,187794.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,São Tomé and Príncipe,0.00,0.00,6200.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Taiwan,920265.00,3087328.00,6134395.00,1267200.00,1277692.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Tanzania,0.00,0.00,0.00,0.00,104526.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Thailand,519863.00,657268.00,635492.00,906221.00,521101.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Togo,0.00,5658.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Trinidad and Tobago,594480.00,470738.00,440430.00,356749.00,316102.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Tunisia,746610.00,461926.00,310576.00,346580.00,160347.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Turkey,840553.00,1503748.00,1256506.00,659259.00,379705.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Turks and Caicos Islands,26871.00,9050.00,54400.00,93721.00,75278.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Uganda,0.00,0.00,0.00,6250.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Ukraine,16671.00,39452.00,325331.00,288439.00,307970.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,United Arab Emirates,297606.00,340707.00,1029536.00,1147553.00,313596.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,United Kingdom,4212542.00,5339376.00,3596831.00,3607524.00,3390171.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Uruguay,9735.00,32143.00,68806.00,23175.00,46697.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Venezuela,95513.00,74303.00,329853.00,78288.00,238027.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Vietnam,5931499.00,7231783.00,7224568.00,4599309.00,4582894.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Yemen,0.00,17009.00,0.00,0.00,0.00,0.00
FAS Value,60,KNITTED OR CROCHETED FABRICS,Zimbabwe,7296.00,0.00,0.00,0.00,0.00,0.00
FAS Value,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Afghanistan,244997.00,27739.00,189033.00,0.00,2733.00,0.00
FAS Value,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Albania,0.00,5637.00,7742.00,2622.00,7529.00,0.00
FAS Value,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Algeria,50837.00,21005.00,3831.00,0.00,142420.00,0.00
FAS Value,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Andorra,6089.00,7088.00,3881.00,0.00,0.00,0.00
FAS Value,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Angola,93810.00,66073.00,399939.00,364640.00,438854.00,0.00
