General Imports|Annual Data,,,,,,,,,
Data Row Count,14176,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Ethiopia,3402250.00,5512671.00,8443721.00,4391049.00,3206196.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Falkland Islands,0.00,0.00,0.00,1.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Faroe Islands,0.00,0.00,4.00,0.00,213.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Fiji,5383.00,8538.00,2006.00,2155.00,1054.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Finland,8751.00,11452.00,20650.00,13050.00,8118.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",France,548944.00,841479.00,1406865.00,1457268.00,1309423.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",French Guiana,0.00,55.00,92.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",French Polynesia,65.00,2081.00,0.00,0.00,356.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",French Southern and Antarctic Lands,0.00,0.00,153.00,32.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Gabon,27.00,0.00,0.00,49.00,10.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Gambia,0.00,264.00,4904.00,38.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Gaza Strip,0.00,12469.00,10372.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Georgia,81965.00,223486.00,315529.00,252173.00,153270.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Germany,781661.00,1013758.00,881683.00,864481.00,1120715.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Ghana,261404.00,306911.00,580060.00,541792.00,525368.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Gibraltar,0.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Greece,190311.00,139893.00,163195.00,153507.00,122795.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Grenada,420.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Guadeloupe,0.00,20.00,2501.00,611.00,832.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Guatemala,28530239.00,43066305.00,47960434.00,31830402.00,35010193.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Guinea,131.00,1952.00,347.00,0.00,1852.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Guyana,0.00,0.00,0.00,0.00,200.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Haiti,16511164.00,28555064.00,32085454.00,24161547.00,20364743.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Honduras,41751345.00,62591144.00,78198992.00,57807900.00,45373392.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Hong Kong,3055700.00,5333954.00,2036440.00,1490201.00,1640743.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Hungary,148060.00,210282.00,165278.00,105975.00,75535.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Iceland,11749.00,2865.00,6623.00,2193.00,738.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",India,65917019.00,129514420.00,136655238.00,78608069.00,102492769.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Indonesia,78727018.00,140046169.00,158161727.00,79242062.00,87703551.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Iran,65.00,2.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Iraq,0.00,277.00,212.00,48.00,75.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Ireland,247976.00,281573.00,310168.00,158994.00,118358.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Israel,515212.00,729080.00,699529.00,576266.00,501205.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Italy,10272066.00,16793300.00,21421253.00,19677507.00,19540573.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Jamaica,1665.00,483.00,0.00,89.00,421.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Japan,719460.00,1025846.00,1614038.00,1061577.00,1107099.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Jordan,30999029.00,49018896.00,83639978.00,56472832.00,49169255.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kazakhstan,1.00,1546.00,2735.00,4738.00,817.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kenya,2984297.00,7044830.00,9036006.00,6939683.00,6959275.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kiribati,0.00,0.00,49.00,0.00,4.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kosovo,221.00,2286.00,3194.00,6443.00,6529.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kuwait,23.00,94.00,2214.00,3161.00,76.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Kyrgyzstan,18.00,1939.00,12.00,299.00,1577.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Laos,66515.00,141899.00,662236.00,446630.00,866446.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Latvia,81189.00,89840.00,98075.00,56507.00,21915.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Lebanon,4380.00,17373.00,39982.00,32648.00,28157.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Lesotho,4756121.00,6968653.00,7939145.00,3640815.00,2719784.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Liberia,0.00,306.00,930.00,1868.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Libya,0.00,22.00,0.00,0.00,6.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Liechtenstein,16.00,174.00,9.00,2.00,9.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Lithuania,186451.00,280474.00,415176.00,222123.00,142971.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Luxembourg,0.00,0.00,1117.00,120.00,752.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Macau,544624.00,1164683.00,964357.00,894851.00,1056665.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Madagascar,3062886.00,4087959.00,5438669.00,3662845.00,4096700.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Malawi,29851.00,8119.00,6000.00,0.00,50.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Malaysia,5602014.00,9143513.00,15234289.00,6679700.00,5295148.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Maldives,0.00,0.00,113.00,16.00,28.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mali,1150.00,531.00,145.00,2993.00,4084.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Malta,18381.00,24631.00,24673.00,23824.00,21048.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Marshall Islands,0.00,11642.00,93.00,294.00,255.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mauritania,1837.00,524.00,725.00,198.00,603.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mauritius,968340.00,1413844.00,1477772.00,867726.00,646619.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mayotte,0.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mexico,5569496.00,7017076.00,8001066.00,10324775.00,9762561.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Micronesia,343.00,2680.00,2030.00,729.00,217.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Moldova,71487.00,96424.00,145335.00,110201.00,78514.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Monaco,208.00,211.00,39.00,20.00,10406.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mongolia,61599.00,196530.00,150776.00,145253.00,78859.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Montenegro,38.00,10.00,46.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Montserrat ,86.00,0.00,3.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Morocco,2146696.00,4116257.00,4883702.00,4350289.00,4572832.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Mozambique,0.00,8100.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Myanmar (Burma),5259705.00,5240854.00,7063800.00,3632248.00,3347277.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Namibia,0.00,0.00,269.00,8814.00,1.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Nauru,1818.00,4996.00,730.00,1592.00,555.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Nepal,224798.00,398356.00,395113.00,342070.00,339002.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Netherlands,78947.00,152655.00,74455.00,199945.00,45771.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",New Caledonia,0.00,0.00,4.00,0.00,21.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",New Zealand,28118.00,38758.00,45941.00,15565.00,27951.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Nicaragua,26493747.00,44032795.00,52717581.00,31826948.00,38671953.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Niger,95.00,144.00,1733.00,39.00,27.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Nigeria,9351.00,45953.00,69183.00,16888.00,26964.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",North Macedonia,37567.00,62543.00,58349.00,34001.00,52334.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Norway,45156.00,80321.00,73711.00,77805.00,74531.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Oman,150.00,364.00,330.00,252.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Pakistan,43212813.00,100376666.00,144704884.00,60037275.00,75198693.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Palau,0.00,0.00,0.00,289.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Panama,26680.00,8834.00,7224.00,5333.00,4303.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Papua New Guinea,18.00,212.00,181.00,806.00,239.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Paraguay,22826.00,52382.00,27812.00,34.00,1117.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Peru,11927130.00,19941005.00,27749799.00,15272510.00,18177287.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Philippines,9922357.00,17148878.00,20460380.00,9361171.00,7853804.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Poland,351956.00,346823.00,320709.00,345340.00,286026.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Portugal,5458861.00,9440224.00,9587835.00,7047999.00,6972271.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Qatar,0.00,0.00,1527.00,4047.00,323.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Reunion,0.00,1500.00,508.00,94.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Romania,912341.00,1189952.00,1506418.00,1327048.00,1412726.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Russia,37592.00,110181.00,47564.00,19137.00,38768.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Rwanda,0.00,4913.00,3.00,60.00,2.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Saint Kitts and Nevis,0.00,0.00,34.00,340.00,14.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Saint Vincent and the Grenadines,1500.00,131.00,0.00,1739.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Samoa,208.00,0.00,31.00,0.00,101.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",San Marino,0.00,0.00,0.00,10.00,514.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Saudi Arabia,7080.00,7329.00,9272.00,4139.00,6776.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Senegal,19652.00,9217.00,21654.00,26986.00,68985.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Serbia,163526.00,124852.00,124089.00,54996.00,85616.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Seychelles,0.00,542.00,661.00,119.00,2.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Sierra Leone,953.00,20375.00,50499.00,4016.00,5.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Singapore,37782.00,45320.00,59216.00,91659.00,53442.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Sint Maarten,0.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Slovakia,56597.00,78351.00,78343.00,37311.00,38403.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Slovenia,115263.00,205561.00,223188.00,152715.00,181081.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Solomon Islands,21.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Somalia,14.00,0.00,0.00,0.00,38.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",South Africa,954928.00,354308.00,268252.00,165132.00,147470.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",South Korea,4301228.00,8590972.00,11697054.00,7320387.00,5946440.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Spain,369477.00,483311.00,631937.00,537659.00,453511.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Sri Lanka,30592299.00,54418862.00,52058108.00,30282914.00,36413479.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Suriname,1145.00,4686.00,677.00,1887.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Sweden,25522.00,55602.00,80453.00,50759.00,33911.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Switzerland,103004.00,263549.00,575152.00,600094.00,599994.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Syria,1965.00,3888.00,2342.00,0.00,2610.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",São Tomé and Príncipe,0.00,75.00,0.00,17.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Taiwan,3800363.00,7274449.00,7668879.00,3119329.00,3446466.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tajikistan,0.00,53.00,20.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tanzania,284736.00,169677.00,944034.00,905427.00,1087827.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Thailand,19164215.00,32099756.00,46203648.00,19553197.00,22115301.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Timor-Leste,0.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Togo,4537.00,10299.00,7217.00,10532.00,54319.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tokelau,19.00,293.00,0.00,0.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tonga,83.00,142.00,0.00,1.00,113.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Trinidad and Tobago,26.00,75.00,2074.00,91.00,435.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tunisia,545995.00,1037982.00,1877372.00,1602020.00,1083890.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Turkey,17995696.00,31141127.00,30031651.00,23502270.00,21630983.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Turkmenistan,71.00,43.00,0.00,12.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Turks and Caicos Islands,30.00,40.00,848.00,941.00,10.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Tuvalu,0.00,0.00,575.00,401.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Uganda,1013.00,1668.00,1672.00,1135.00,0.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",Ukraine,177688.00,259567.00,360415.00,254165.00,195428.00,0.00
General Import Charges,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED",United Arab Emirates,62537.00,75349.00,74418.00,96656.00,107079.00,0.00
